country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,1.55,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,1.35,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,1.15,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.97,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.79,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.83,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.72,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,0.66,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,0.54,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,0.58,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,0.43,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.38,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,0.38,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,0.34,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,0.34,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.25,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.2,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.2,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.15,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,2.47,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,2.19,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,1.96,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,1.73,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,1.56,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,1.36,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,1.14,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.98,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.77,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.81,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.7,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,0.67,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,0.55,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,0.56,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,0.44,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.36,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,0.39,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,0.37,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,0.32,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.22,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.2,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.2,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Sao Tome and Principe,ST,STP,678,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.15,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,0.04,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,0.04,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,0.03,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,0.03,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,0.03,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,0.02,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,0.02,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.02,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.02,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.02,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.01,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,<0.01,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,<0.01,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,<0.01,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,<0.01,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,<0.01,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,<0.01,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,<0.01,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,<0.01,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,<0.01,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,<0.01,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,<0.01,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,<0.01,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,0.04,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,0.04,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,0.03,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,0.03,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,0.03,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,0.02,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,0.02,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.02,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.02,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.02,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.01,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,<0.01,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,<0.01,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,<0.01,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,<0.01,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,<0.01,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,<0.01,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,<0.01,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,<0.01,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,<0.01,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,<0.01,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,<0.01,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,<0.01,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,0.04,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,0.04,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,0.03,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,0.03,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,0.03,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,0.02,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,0.02,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.02,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.02,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.02,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.01,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,<0.01,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,<0.01,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,<0.01,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,<0.01,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,<0.01,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,<0.01,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,<0.01,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,<0.01,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,<0.01,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,<0.01,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,<0.01,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Saudi Arabia,SA,SAU,682,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,<0.01,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,0.82,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,0.83,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,0.82,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,0.8,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,0.76,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,0.72,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,0.67,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.56,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.49,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.43,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.44,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,0.4,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,0.39,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,0.31,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,0.3,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.25,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,0.22,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,0.22,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,0.18,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.16,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.15,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.14,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.12,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,0.83,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,0.84,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,0.83,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,0.8,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,0.76,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,0.72,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,0.67,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Senegal,SN,SEN,686,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.57,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
